user_id,product_id,purchase_time,quantity,price
223095,7045,2019-10-05T15:37:54Z,1,250
223095,11499,2019-10-05T15:37:54Z,1,85
223095,136847,2019-10-05T15:37:54Z,1,139
223095,137190,2019-10-05T15:37:54Z,1,169
223108,16952,2019-09-18T17:54:41Z,1,148
223108,13525,2019-10-28T21:14:02Z,1,53
223110,12375,2019-09-05T11:21:12Z,1,295
223162,132713,2019-10-25T12:43:19Z,1,44
223240,2950,2019-10-18T11:17:06Z,1,35
223240,5836,2019-10-18T11:17:06Z,1,63
223240,12489,2019-10-18T11:17:06Z,1,300
223240,19606,2019-10-18T11:17:06Z,1,35
223271,1765,2019-10-10T14:00:36Z,1,275
223271,1844,2019-10-10T14:00:36Z,1,275
223271,1849,2019-10-10T14:00:36Z,1,275
223273,3812,2019-09-18T08:35:24Z,1,35
223273,16266,2019-10-16T15:43:54Z,1,36
223324,12177,2019-09-27T08:18:02Z,1,640
223344,5061,2019-09-28T23:45:51Z,1,56
223344,7507,2019-09-28T23:45:51Z,1,40
223344,10628,2019-09-28T23:45:51Z,1,53.6
223344,13364,2019-09-28T23:45:51Z,1,87.2
223366,8699,2019-10-28T19:17:47Z,1,128
223368,135809,2019-09-20T20:25:07Z,1,235
223387,3868,2019-09-02T09:33:06Z,1,115
223387,135855,2019-10-19T13:56:37Z,1,395
223402,132290,2019-09-08T13:39:06Z,1,296
223426,1280,2019-09-27T20:48:36Z,1,105.6
223426,2378,2019-09-27T20:48:36Z,1,168
223426,4457,2019-09-27T20:48:36Z,1,20.8
223426,4528,2019-09-27T20:48:36Z,1,12.8
223438,385,2019-09-28T20:02:29Z,1,32
223438,4059,2019-09-28T20:02:29Z,2,20
223438,4106,2019-09-28T20:02:29Z,3,7.2
223438,4160,2019-09-28T20:02:29Z,1,14.4
223438,5503,2019-09-28T20:02:29Z,1,67.2
223438,5789,2019-09-28T20:02:29Z,1,67.2
223438,7062,2019-09-28T20:02:29Z,1,70.4
223446,6261,2019-09-30T15:34:29Z,1,160
223452,11301,2019-10-24T20:33:20Z,1,30
223456,18197,2019-09-07T12:11:56Z,1,60
223460,4263,2019-10-15T01:05:58Z,1,38
223460,4379,2019-10-15T01:05:58Z,1,36
223460,17292,2019-10-15T01:05:58Z,1,125
223460,18827,2019-10-15T01:05:58Z,1,46
223460,18863,2019-10-15T01:05:58Z,1,50
223486,10070,2019-09-29T13:58:07Z,1,266.4
223517,18364,2019-09-29T21:57:32Z,1,8
223549,11888,2019-09-28T12:53:37Z,1,75
223572,5220,2019-10-24T23:16:58Z,1,104
223579,12811,2019-09-12T17:57:59Z,1,308
223587,12774,2019-10-13T19:10:03Z,1,140
223609,8967,2019-09-29T19:59:24Z,1,104
223630,2413,2019-09-17T15:24:03Z,1,564
223666,12782,2019-09-29T12:53:43Z,1,188.8
223686,1829,2019-09-29T18:50:19Z,1,336
223686,10112,2019-09-29T18:50:19Z,1,132
223686,13833,2019-09-29T18:50:19Z,1,252
223688,17584,2019-09-27T08:40:02Z,2,220
223702,1400,2019-09-27T12:35:04Z,1,128
223703,8259,2019-10-31T13:22:27Z,1,89
223703,137324,2019-10-31T13:22:27Z,1,63
223706,15109,2019-09-30T19:58:28Z,1,140
223709,6926,2019-10-19T14:27:09Z,1,132
223725,12952,2019-09-30T16:48:25Z,1,316.8
223730,3202,2019-09-02T19:04:23Z,1,15
223730,4985,2019-09-02T19:04:23Z,1,55
223730,10117,2019-09-02T19:04:23Z,1,29
223730,10118,2019-09-02T19:04:23Z,1,29
223730,10355,2019-09-02T19:04:23Z,1,21
223730,10614,2019-09-02T19:04:23Z,1,110
223730,10674,2019-09-02T19:04:23Z,1,75
223730,10953,2019-09-02T19:04:23Z,1,55
223730,16000,2019-09-26T20:02:40Z,1,56
223773,3865,2019-09-20T15:57:03Z,1,92
223773,12007,2019-09-20T15:57:03Z,1,620
223810,11607,2019-09-04T00:57:52Z,1,140
223819,8188,2019-09-04T11:15:43Z,1,77
223819,8190,2019-09-04T11:15:43Z,1,77
223819,17241,2019-09-04T11:15:43Z,1,60
223819,18715,2019-09-04T11:15:43Z,1,35
223819,15549,2019-09-29T12:27:54Z,1,58.4
223819,15941,2019-10-10T11:48:27Z,1,81
223835,2865,2019-09-30T14:21:36Z,1,64.8
223835,11657,2019-09-30T14:21:36Z,1,53.6
223883,11734,2019-09-05T12:38:25Z,1,45
223883,11749,2019-09-05T12:38:25Z,1,36
223883,13968,2019-09-05T12:38:25Z,1,70
223883,16989,2019-09-05T12:38:25Z,1,578
223883,1897,2019-09-09T09:42:30Z,1,528
223883,18513,2019-09-09T11:11:43Z,1,89
223883,3675,2019-10-31T20:57:04Z,1,32
223883,8356,2019-10-31T20:57:04Z,1,70.4
223883,11570,2019-10-31T20:57:04Z,1,40
223883,12784,2019-10-31T20:57:04Z,1,176
223883,136985,2019-10-31T20:57:04Z,1,200
223899,15808,2019-09-30T21:25:45Z,1,104
223959,15717,2019-10-07T23:13:20Z,1,75
224059,5875,2019-10-17T02:37:24Z,1,109
224067,131819,2019-10-01T06:25:25Z,1,104
224099,1815,2019-09-06T10:23:07Z,1,455
224104,11637,2019-09-27T07:57:07Z,1,99.2
224121,4413,2019-09-28T12:09:53Z,1,12
224121,11741,2019-09-28T12:09:53Z,1,28.8
224134,4160,2019-10-19T07:13:42Z,1,18
224134,136844,2019-10-19T07:13:42Z,1,11
224136,9043,2019-10-09T08:52:13Z,1,91
224136,8059,2019-10-10T09:37:09Z,1,90
224140,15731,2019-10-13T10:11:02Z,1,1510
224153,2572,2019-09-30T22:51:35Z,1,70.4
224153,14123,2019-09-30T22:51:35Z,1,28.8
224153,17012,2019-09-30T22:51:35Z,1,84
224161,4412,2019-09-29T11:26:44Z,1,12
224161,7507,2019-09-29T11:26:44Z,1,40
224171,135631,2019-10-04T18:09:39Z,1,1116
224171,11927,2019-10-09T10:24:37Z,1,1039.2
224171,135631,2019-10-13T13:24:23Z,1,1116
224197,8049,2019-10-31T11:57:33Z,1,79
224209,137906,2019-10-15T18:24:15Z,1,74
224217,133368,2019-10-24T15:07:00Z,1,280
224243,7825,2019-10-26T00:00:13Z,1,72
224258,7099,2019-09-23T22:45:59Z,1,80
224258,134426,2019-09-23T22:45:59Z,1,28
224258,136115,2019-09-23T22:45:59Z,1,17
224258,136116,2019-09-23T22:45:59Z,1,18
224258,7321,2019-10-18T11:03:19Z,1,153
224258,12464,2019-10-29T01:37:47Z,1,55
224272,8699,2019-10-06T12:42:45Z,1,128
224288,18489,2019-09-21T19:23:57Z,1,60
224301,1233,2019-09-27T14:45:36Z,1,68
224301,10466,2019-09-27T14:45:36Z,1,39.2
224317,7508,2019-09-30T22:37:40Z,1,40
224317,8925,2019-09-30T22:37:40Z,1,36.8
224332,19739,2019-10-15T20:40:31Z,1,436
224384,6233,2019-09-28T21:07:35Z,1,84
224409,6018,2019-10-20T18:35:35Z,1,150
224420,132290,2019-09-07T11:05:57Z,1,296
224434,5933,2019-10-27T12:02:59Z,1,89
224434,7626,2019-10-27T12:02:59Z,1,95
224434,10177,2019-10-27T12:02:59Z,1,39
224444,11909,2019-09-27T12:23:26Z,1,184
224500,8195,2019-10-12T19:51:23Z,1,63
224507,6117,2019-09-28T06:41:18Z,1,134.4
224524,11205,2019-09-30T20:18:00Z,1,275
224535,6063,2019-10-22T19:21:52Z,1,116
224535,7812,2019-10-22T19:21:52Z,1,100
224562,9369,2019-09-29T21:59:13Z,1,70.4
224574,10175,2019-09-05T20:38:59Z,1,125
224574,10196,2019-09-05T20:38:59Z,1,104
224574,10201,2019-09-05T20:38:59Z,1,104
224589,11906,2019-10-31T18:25:36Z,1,238.4
224602,2826,2019-09-30T02:35:22Z,1,35
224602,3331,2019-09-30T02:35:22Z,1,26
224616,697,2019-09-12T22:46:08Z,1,147
224616,374,2019-10-02T18:19:46Z,1,568
224616,1232,2019-10-02T18:19:46Z,1,119
224616,374,2019-10-07T11:47:09Z,1,568
224616,1232,2019-10-07T11:47:09Z,1,119
224616,6460,2019-10-07T11:47:09Z,1,185
224616,15365,2019-10-07T11:47:09Z,1,123
224616,133788,2019-10-07T11:47:09Z,1,103
224616,1950,2019-10-09T14:41:29Z,1,263
224616,1966,2019-10-09T14:41:29Z,1,347
224616,12771,2019-10-11T08:39:31Z,1,210
224616,1950,2019-10-23T09:14:48Z,1,263
224616,6200,2019-10-30T11:48:59Z,1,98
224623,2813,2019-10-31T23:12:04Z,1,89.6
224625,13631,2019-09-23T13:52:19Z,1,78
224625,13578,2019-09-24T08:26:47Z,1,135
224625,14029,2019-09-30T02:31:32Z,1,152
224632,12376,2019-09-22T11:23:30Z,1,295
224662,5844,2019-10-30T18:14:44Z,1,124
224662,137183,2019-10-30T18:14:44Z,1,98
224730,2335,2019-09-11T10:43:39Z,1,370
224767,5213,2019-09-28T12:47:37Z,1,33.6
224783,16844,2019-09-26T16:22:51Z,1,137
224810,7051,2019-10-24T11:08:13Z,1,250
224810,13336,2019-10-24T11:08:13Z,1,164
224817,7109,2019-09-09T19:19:49Z,1,167.2
224817,18302,2019-09-09T19:19:49Z,1,132
224823,1565,2019-10-25T13:10:09Z,1,25
224823,3248,2019-10-31T21:01:31Z,1,28
224823,14828,2019-10-31T21:01:31Z,1,42.4
224836,18708,2019-10-16T00:25:35Z,1,4
224836,18709,2019-10-16T00:25:35Z,1,4
224859,18364,2019-09-12T22:28:06Z,1,10
224859,18365,2019-09-20T21:17:22Z,1,10
224894,15543,2019-10-05T20:03:40Z,1,48
224904,2392,2019-10-27T17:50:31Z,1,100
224904,2394,2019-10-27T17:50:31Z,1,80
225021,132365,2019-10-24T13:56:04Z,1,190
225037,11042,2019-10-25T18:47:55Z,1,44
225037,11174,2019-10-25T18:47:55Z,1,48
225037,11175,2019-10-25T18:47:55Z,1,48
225037,135855,2019-10-25T18:47:55Z,1,316
225037,136361,2019-10-25T18:47:55Z,1,76
225077,17580,2019-10-22T11:37:44Z,1,225
225083,11522,2019-10-19T13:40:34Z,1,168
225092,14367,2019-09-15T19:05:33Z,1,592
225092,19496,2019-09-25T18:44:22Z,1,790
225100,133859,2019-09-18T15:25:56Z,1,110
225100,10615,2019-09-23T21:40:09Z,1,110
225106,1144,2019-09-29T19:50:07Z,1,105.6
225106,4413,2019-09-29T19:50:07Z,1,12
225106,5219,2019-09-29T19:50:07Z,1,33.6
225106,6883,2019-09-29T19:50:07Z,1,39.2
225112,11499,2019-09-30T09:18:24Z,1,85
225112,136332,2019-09-30T09:18:24Z,1,77
225119,10196,2019-09-30T21:35:52Z,1,83.2
225119,12811,2019-09-30T21:35:52Z,1,281.6
225128,12744,2019-09-27T15:54:58Z,1,288
225149,18814,2019-09-10T14:01:55Z,1,192
225149,136984,2019-10-05T14:49:56Z,1,224
225213,15526,2019-09-10T22:05:51Z,1,90
225219,6575,2019-09-08T20:49:53Z,1,203
225219,4413,2019-09-27T21:13:19Z,1,15
225219,4414,2019-09-27T21:13:19Z,1,15
225235,6587,2019-09-02T21:40:34Z,1,115
225235,9926,2019-09-02T21:40:34Z,1,42
225236,1786,2019-10-31T09:29:43Z,1,805
225270,16989,2019-10-26T10:34:57Z,1,520.2
225271,133686,2019-10-20T21:15:42Z,1,60
225386,1048,2019-09-28T09:54:00Z,1,296
225386,12325,2019-10-13T10:35:44Z,1,303.2
225386,1042,2019-10-21T13:24:25Z,1,296
225386,1042,2019-10-23T04:57:36Z,1,296
225386,2330,2019-10-25T17:16:43Z,1,296
225386,2330,2019-10-31T13:48:35Z,1,296
225391,10733,2019-10-01T23:37:05Z,1,39
225391,10734,2019-10-01T23:37:05Z,1,55
225391,10738,2019-10-01T23:37:05Z,1,64
225403,5844,2019-10-18T23:38:00Z,1,124
225403,15325,2019-10-18T23:38:00Z,1,48
225403,137319,2019-10-31T20:47:49Z,1,550
225423,2811,2019-10-03T11:15:58Z,1,98
225423,2813,2019-10-03T11:15:58Z,1,102
225423,3035,2019-10-03T11:15:58Z,1,25
225423,11909,2019-10-03T11:15:58Z,1,230
225430,3,2019-09-27T06:33:00Z,1,28.8
225430,15185,2019-09-27T06:33:00Z,1,180
225430,15808,2019-09-27T06:33:00Z,1,104
225430,18670,2019-09-27T06:33:00Z,3,16
225431,12374,2019-09-27T16:02:57Z,1,295
225506,2345,2019-10-17T07:52:20Z,1,123
225506,14557,2019-10-17T07:52:20Z,1,133
225541,8661,2019-10-31T19:06:11Z,1,124.8
225541,12874,2019-10-31T19:06:11Z,1,176
225543,12555,2019-09-13T14:01:58Z,1,144
225543,1031,2019-09-30T21:19:27Z,1,240
225574,9719,2019-10-30T08:44:12Z,1,325
225574,19327,2019-10-31T16:41:22Z,1,525
225578,12446,2019-09-27T07:39:43Z,1,376
225591,7474,2019-09-27T19:07:41Z,1,399
225600,5061,2019-09-30T20:15:25Z,1,56
225620,2970,2019-10-11T22:47:09Z,1,45
225620,13668,2019-10-11T22:47:09Z,1,109
225620,15531,2019-10-11T22:47:09Z,1,119
225620,132383,2019-10-11T22:47:09Z,1,55
225644,7508,2019-10-25T22:34:29Z,1,50
225644,8229,2019-10-25T22:34:29Z,1,81
225644,17357,2019-10-25T22:34:29Z,1,113
225655,11895,2019-09-27T16:26:03Z,1,38.4
225671,19641,2019-09-16T07:48:40Z,1,145
225672,15624,2019-09-06T19:32:08Z,1,98
225672,658,2019-09-10T12:39:23Z,1,36
225672,10493,2019-09-10T12:39:23Z,1,39
225672,10813,2019-09-10T12:39:23Z,1,31
225672,3833,2019-10-26T11:58:24Z,1,48
225672,11081,2019-10-26T11:58:24Z,1,42
225672,11138,2019-10-26T11:58:24Z,1,53
225715,132519,2019-09-14T09:18:18Z,1,225
225720,13106,2019-09-30T19:23:14Z,1,96
225720,1212,2019-10-07T22:21:03Z,1,130
225720,5759,2019-10-07T22:21:03Z,1,144
225722,3903,2019-10-06T23:30:00Z,1,49
225722,4217,2019-10-06T23:30:00Z,1,13
225722,5181,2019-10-06T23:30:00Z,1,63.2
225722,5920,2019-10-06T23:30:00Z,1,63.2
225746,8661,2019-09-29T14:01:00Z,1,124.8
225757,2999,2019-09-29T18:59:37Z,1,11.2
225764,5969,2019-10-24T10:31:45Z,1,125
225764,11565,2019-10-24T10:31:45Z,1,50
225785,1280,2019-10-21T15:18:23Z,1,132
225785,1384,2019-10-21T15:18:23Z,1,109
225785,133162,2019-10-21T15:18:23Z,1,46
225785,135796,2019-10-21T15:18:23Z,1,137
225785,131643,2019-10-25T11:46:07Z,1,50
225810,4218,2019-10-21T17:39:02Z,1,85
225980,10415,2019-09-21T13:49:26Z,1,130
226028,2348,2019-10-22T22:11:26Z,1,80
226074,15939,2019-10-28T16:09:16Z,1,58
226074,19697,2019-10-28T16:09:16Z,1,46
226074,136479,2019-10-28T16:09:16Z,1,42
226082,134275,2019-10-28T20:09:30Z,1,75
226112,2449,2019-09-27T22:56:07Z,1,64.8
226112,5255,2019-09-27T22:56:07Z,1,28
226112,7117,2019-09-27T22:56:07Z,1,48
226176,7781,2019-09-20T14:44:10Z,1,63
226195,2325,2019-10-11T14:10:01Z,1,370
226195,2323,2019-10-28T12:37:04Z,1,370
226197,1912,2019-09-27T10:51:06Z,1,291.2
226197,16409,2019-09-27T11:37:04Z,1,616
226227,4106,2019-09-28T09:42:46Z,1,7.2
226246,7107,2019-09-30T10:57:23Z,1,64
226248,6211,2019-09-29T08:58:33Z,1,40
226248,10491,2019-09-29T08:58:33Z,1,31.2
226250,133750,2019-10-19T17:28:23Z,1,110
226271,10141,2019-09-02T14:55:41Z,1,52
226271,11741,2019-09-02T14:55:41Z,1,36
226274,12570,2019-09-28T14:24:31Z,1,425.6
226276,15322,2019-09-27T23:08:10Z,1,75
226276,3792,2019-10-28T23:20:26Z,1,28
226280,12876,2019-09-30T14:15:11Z,1,176
226287,133016,2019-10-13T21:05:04Z,1,195
226289,13339,2019-10-07T18:18:50Z,1,221
226343,996,2019-10-18T12:40:55Z,1,445
226360,583,2019-09-23T16:39:17Z,1,500
226360,12086,2019-09-25T21:45:51Z,1,650
226364,18686,2019-09-27T10:31:15Z,1,16
226383,5829,2019-09-22T19:47:53Z,1,80
226383,6199,2019-09-22T19:47:53Z,1,70
226402,11675,2019-10-15T21:55:27Z,1,46
226402,11741,2019-10-15T21:55:27Z,1,36
226402,11749,2019-10-15T21:55:27Z,1,36
226427,8725,2019-09-26T12:12:36Z,1,75
226427,11671,2019-09-26T12:12:36Z,1,39
226427,8083,2019-10-13T20:25:38Z,1,56
226427,11168,2019-10-13T20:25:38Z,1,60
226431,6595,2019-09-29T13:07:03Z,1,112
226434,135199,2019-09-22T13:21:26Z,1,148
226469,6261,2019-09-30T16:24:01Z,1,160
226469,7978,2019-09-30T16:24:01Z,1,151.2
226510,19226,2019-10-14T22:19:31Z,1,35
226544,3184,2019-09-30T22:31:53Z,1,44
226544,8543,2019-09-30T22:31:53Z,1,70.4
226544,9255,2019-09-30T22:31:53Z,1,56
226544,13374,2019-09-30T22:31:53Z,1,78.4
226544,17120,2019-09-30T22:31:53Z,1,165.6
226597,10907,2019-10-10T23:05:38Z,1,159
226597,11384,2019-10-10T23:05:38Z,1,189
226597,12596,2019-10-21T10:40:35Z,1,795
226597,7975,2019-10-25T19:15:55Z,1,599
226756,13987,2019-10-31T21:05:49Z,1,184.8
226786,2206,2019-10-26T17:23:27Z,1,132
226840,1722,2019-09-07T12:29:36Z,1,300
226840,281,2019-10-03T17:11:36Z,1,455.2
226840,476,2019-10-03T17:11:36Z,1,263
226840,1687,2019-10-03T17:11:36Z,1,176
226840,1913,2019-10-03T17:11:36Z,1,396
226840,2089,2019-10-03T17:11:36Z,1,552
226840,9006,2019-10-03T17:11:36Z,1,92
226840,9007,2019-10-03T17:11:36Z,1,92
226840,9008,2019-10-03T17:11:36Z,1,92
226840,134912,2019-10-03T17:11:36Z,1,396
226840,135713,2019-10-03T17:11:36Z,1,336
226840,136934,2019-10-03T17:11:36Z,1,564
226840,135714,2019-10-13T16:07:24Z,1,336
226861,6056,2019-09-27T20:24:21Z,1,89.6
226861,8662,2019-09-27T20:24:21Z,1,124.8
226885,3135,2019-09-30T17:41:29Z,1,72.8
226943,10180,2019-09-22T17:22:53Z,1,32
226943,10217,2019-09-22T17:22:53Z,1,35
226943,10218,2019-09-22T17:22:53Z,1,35
226943,10224,2019-09-22T17:22:53Z,1,32
226943,10954,2019-09-22T17:22:53Z,1,39
226947,5279,2019-10-16T00:14:36Z,1,60
226947,6785,2019-10-16T00:14:36Z,1,80
226947,7174,2019-10-17T12:57:00Z,1,118
226947,1032,2019-10-23T13:08:38Z,1,371
226971,11722,2019-10-29T13:32:02Z,1,35
226976,5279,2019-10-04T18:16:48Z,1,60
226976,6785,2019-10-04T18:16:48Z,1,80
227010,15036,2019-10-15T18:30:40Z,1,675
227012,6455,2019-09-09T15:56:41Z,1,193
227012,8190,2019-09-09T15:56:41Z,1,77
227012,13690,2019-09-09T15:56:41Z,1,343
227012,15546,2019-09-09T15:56:41Z,1,67
227012,18875,2019-09-09T15:56:41Z,1,245
227012,3663,2019-09-27T23:03:08Z,1,7.2
227012,3665,2019-09-27T23:03:08Z,1,7.2
227012,3667,2019-09-27T23:03:08Z,1,7.2
227012,3672,2019-09-27T23:03:08Z,1,14.4
227012,4441,2019-09-27T23:03:08Z,1,50.4
227012,4460,2019-09-27T23:03:08Z,1,34.4
227012,4532,2019-09-27T23:03:08Z,1,22.4
227012,4534,2019-09-27T23:03:08Z,1,26.4
227012,5559,2019-09-27T23:03:08Z,1,16.8
227012,7323,2019-09-27T23:03:08Z,1,263.2
227012,11722,2019-09-27T23:03:08Z,2,28
227012,14123,2019-09-27T23:03:08Z,1,28.8
227012,14127,2019-09-27T23:03:08Z,1,104.8
227012,14753,2019-09-27T23:03:08Z,1,36
227012,14764,2019-09-27T23:03:08Z,1,36
227012,15137,2019-09-27T23:03:08Z,1,236
227012,15564,2019-09-27T23:03:08Z,1,305.6
227012,18835,2019-09-27T23:03:08Z,1,132
227012,19166,2019-09-27T23:03:08Z,1,277.6
227012,19171,2019-09-27T23:03:08Z,1,112
227012,3195,2019-09-30T21:12:49Z,1,18.4
227012,3578,2019-09-30T21:12:49Z,1,97.6
227012,3633,2019-09-30T21:12:49Z,1,21.6
227012,3830,2019-09-30T21:12:49Z,1,38.4
227012,4058,2019-09-30T21:12:49Z,1,20
227012,4453,2019-09-30T21:12:49Z,1,22.4
227012,12731,2019-09-30T21:12:49Z,1,252
227012,14880,2019-09-30T21:12:49Z,1,45.6
227012,15506,2019-09-30T21:12:49Z,1,139.2
227012,15575,2019-09-30T21:12:49Z,1,67.2
227012,18564,2019-09-30T21:12:49Z,1,39.2
227012,18745,2019-09-30T21:12:49Z,1,48
227012,4694,2019-10-03T10:15:19Z,1,22
227012,8000,2019-10-03T10:15:19Z,1,168
227012,4453,2019-10-03T20:25:01Z,1,28
227012,135666,2019-10-03T20:25:01Z,1,46
227022,5861,2019-09-22T06:53:25Z,1,109
227022,6919,2019-09-22T06:53:25Z,1,132
227022,8194,2019-09-22T06:53:25Z,1,63
227022,8203,2019-09-22T06:53:25Z,1,580
227022,10173,2019-09-22T06:53:25Z,1,149
227022,10376,2019-09-22T06:53:25Z,1,69
227055,1005,2019-09-21T21:03:01Z,1,269
227087,6056,2019-09-28T13:43:13Z,1,112
227094,6252,2019-09-29T12:43:54Z,1,25.6
227094,135346,2019-09-29T12:43:54Z,1,31.2
227143,6926,2019-09-21T21:40:37Z,1,132
227225,13511,2019-10-27T07:40:47Z,1,91
227225,13517,2019-10-27T07:40:47Z,1,104
227244,1046,2019-10-30T18:49:11Z,1,296
227244,2330,2019-10-30T18:49:11Z,1,296
227244,19786,2019-10-30T18:49:11Z,1,716
227249,12521,2019-09-27T18:36:14Z,1,520.8
227259,3366,2019-09-07T00:33:31Z,1,81
227259,4386,2019-09-07T00:33:31Z,1,30
227287,11066,2019-09-29T21:13:10Z,1,53.6
227324,4009,2019-09-05T13:00:35Z,1,44
227324,4120,2019-09-05T13:00:35Z,1,55
227324,4121,2019-09-05T13:00:35Z,1,55
227371,10442,2019-10-04T17:10:24Z,1,200
227384,12242,2019-10-21T15:48:01Z,1,805.5
227392,12037,2019-09-30T22:07:34Z,1,140
227424,133648,2019-09-15T18:33:44Z,1,265
227424,133648,2019-09-15T20:09:57Z,1,265
227444,132715,2019-09-03T05:15:21Z,1,75
227444,132715,2019-09-03T07:17:58Z,1,75
227444,132715,2019-09-06T01:04:57Z,1,75
227522,11543,2019-10-17T21:20:44Z,1,180
227539,7026,2019-09-28T16:01:31Z,1,70.4
227539,16187,2019-09-28T16:01:31Z,1,80
227539,13402,2019-10-20T23:31:28Z,1,123
227539,6773,2019-10-31T23:13:10Z,1,15
227539,13427,2019-10-31T23:13:10Z,1,144
227539,13446,2019-10-31T23:13:10Z,1,112
227539,133166,2019-10-31T23:13:10Z,1,42.4
227603,4313,2019-09-27T19:00:22Z,1,13.6
227603,4314,2019-09-27T19:00:22Z,1,13.6
227603,4316,2019-09-27T19:00:22Z,1,13.6
227619,1382,2019-09-29T23:22:30Z,1,221
227619,6940,2019-09-29T23:22:30Z,1,395
227619,6939,2019-10-02T02:06:24Z,1,277
227619,132951,2019-10-21T01:33:41Z,1,675
227619,135386,2019-10-21T01:33:41Z,1,185
227619,132472,2019-10-21T01:48:35Z,1,335
227663,1397,2019-09-28T11:28:21Z,1,96
227663,12689,2019-09-28T11:28:21Z,1,145.6
227663,14924,2019-09-28T20:53:16Z,1,52
227663,18869,2019-09-28T20:53:16Z,1,128.8
227663,135968,2019-09-28T20:53:16Z,1,31.2
227663,16630,2019-09-29T17:28:23Z,1,201.6
227680,19568,2019-10-28T17:06:49Z,1,80
227687,136420,2019-10-05T16:03:15Z,1,205
227702,10290,2019-09-08T13:57:37Z,1,120
227702,18293,2019-09-08T13:57:37Z,1,123.75
227702,6958,2019-09-14T15:02:23Z,1,281.25
227702,8661,2019-09-14T15:02:23Z,1,156
227702,17748,2019-09-14T15:02:23Z,1,187.5
227702,17862,2019-09-14T15:02:23Z,1,281.25
227702,4257,2019-09-17T19:34:59Z,1,28.5
227702,10608,2019-09-17T19:34:59Z,1,78.75
227702,11180,2019-09-17T19:34:59Z,1,123.75
227702,11574,2019-09-17T19:34:59Z,1,41.25
227702,132468,2019-09-17T19:34:59Z,1,138.75
227774,16866,2019-09-09T19:06:27Z,1,708
227794,17349,2019-09-04T11:12:44Z,1,287
227794,17395,2019-09-27T19:29:56Z,1,112
227811,15285,2019-09-28T06:53:39Z,1,277.6
227842,6528,2019-09-25T18:44:25Z,1,70
227842,18423,2019-09-25T18:44:25Z,1,137
227847,133157,2019-09-08T23:09:44Z,1,305
227905,2810,2019-09-27T15:50:34Z,1,56
227905,18763,2019-09-27T15:50:34Z,1,50.4
227934,5739,2019-10-31T21:35:12Z,1,120
227934,6852,2019-10-31T21:35:12Z,1,92.8
227946,7178,2019-09-27T12:49:48Z,1,216
227951,7937,2019-09-28T09:09:03Z,1,54.4
227955,403,2019-09-27T07:50:52Z,1,94.4
227955,8738,2019-09-27T07:50:52Z,1,86.4
227961,18760,2019-10-24T22:32:14Z,1,48
227963,14766,2019-09-07T13:00:01Z,1,29
227963,16147,2019-09-07T13:00:01Z,1,35
227963,19965,2019-09-07T13:00:01Z,1,17.99
227988,10491,2019-09-27T15:45:43Z,1,31.2
227988,11361,2019-09-27T15:45:43Z,1,31.2
227988,11722,2019-09-27T15:45:43Z,1,28
227988,6199,2019-10-31T20:38:09Z,1,56
227988,7334,2019-10-31T20:38:09Z,1,118.4
228012,6040,2019-09-14T22:12:17Z,1,77
228012,6042,2019-09-14T22:12:17Z,1,67
228012,9082,2019-09-14T22:12:17Z,1,60
228013,4876,2019-09-26T21:00:08Z,1,230
228013,6261,2019-09-27T17:16:28Z,1,160
228013,10392,2019-09-27T17:16:28Z,1,48
228013,6256,2019-10-16T21:28:01Z,1,175
228013,9068,2019-10-16T21:28:01Z,1,280
228075,4337,2019-10-27T17:28:31Z,1,26
228094,6787,2019-09-28T13:25:18Z,1,64
228185,5442,2019-09-14T22:26:02Z,1,123
228200,15507,2019-10-21T17:56:40Z,1,124
228212,12871,2019-09-30T19:39:30Z,1,182.4
228252,5329,2019-09-05T14:23:33Z,1,67
228252,11414,2019-09-05T14:23:33Z,1,25
228262,134987,2019-10-20T11:41:34Z,1,135
228279,134961,2019-10-21T23:59:31Z,1,235
228281,6384,2019-09-30T09:33:20Z,1,70.4
228281,14201,2019-09-30T09:33:20Z,1,33.6
228335,12376,2019-09-13T19:36:30Z,1,236
228335,133441,2019-09-20T12:30:22Z,1,152
228399,12374,2019-09-24T14:31:10Z,1,295
228409,12486,2019-09-30T21:46:25Z,1,352
228417,5439,2019-09-28T16:35:57Z,1,70.4
228417,7024,2019-09-28T16:35:57Z,1,70.4
228417,8916,2019-09-28T16:35:57Z,1,78.4
228417,136558,2019-09-28T16:35:57Z,1,208
228425,5208,2019-09-02T18:50:28Z,1,215
228427,6061,2019-09-27T12:04:27Z,1,83.2
228427,7827,2019-09-27T20:09:21Z,1,73.6
228432,18373,2019-10-29T11:25:20Z,1,320
228448,517,2019-09-30T12:02:14Z,1,108.8
228468,15607,2019-10-27T10:59:17Z,1,115
228481,4106,2019-09-06T19:23:47Z,2,9
228481,4446,2019-09-06T19:23:47Z,1,15
228481,19965,2019-09-06T19:23:47Z,1,17.99
228481,4128,2019-10-22T23:37:07Z,1,6
228501,9468,2019-09-23T14:31:07Z,1,147
228501,6136,2019-10-21T14:44:26Z,1,100
228501,7053,2019-10-21T14:44:26Z,1,275
228501,10173,2019-10-21T14:44:26Z,1,149
228501,10926,2019-10-21T14:44:26Z,1,29
228501,12671,2019-10-21T14:44:26Z,1,96
228501,18636,2019-10-21T14:44:26Z,1,120
